ParticipantID,ParticipantEmail,ParticipantFirstName,ParticipantLastName,ParticipantDOB,ParticipantRole,ParticipantPhone,ParticipantCity,ParticipantState,ParticipantZip,ParticipantSchoolOrEmployer,ParticipantFieldOfInterest,EventTemplateID,EventName,EventType,EventDescription,EventRecurrencePattern,EventDefaultCapacity,EventOccurrenceID,EventTemplateID.1,EventName.1,EventDateTimeStart,EventDateTimeEnd,EventLocation,EventCapacity,EventRegistrationDeadline,RegistrationID,ParticipantID.1,EventOccurrenceID.1,RegistrationStatus,RegistrationAttendedFlag,RegistrationCheckInTime,RegistrationCreatedAt,SurveyID,RegistrationID.1,SurveySatisfactionScore,SurveyUsefulnessScore,SurveyInstructorScore,SurveyRecommendationScore,SurveyOverallScore,SurveyNPSBucket,SurveyComments,SurveySubmissionDate,MilestoneID,ParticipantID.2,MilestoneTitle,MilestoneDate,DonationID,ParticipantID.3,DonationDate,DonationAmount
1133,sofia.martin33@community.org,Sofia,Martin,3/18/1998 0:00,participant,801-969-2188,Lehi,UT,84952,Mountain View High,Both,,,,,,,1133,6,Data Science Study Group,11/30/2022 10:00,11/30/2022 12:00,Ella Rises HQ,100,11/23/2022 10:00,1133,684,572,attended,1,3/26/2025 10:15,3/3/2025 10:00,1133,1513,5,4,3,5,4.25,Promoter,"It boosted my confidence more than I expected, the sketch warmups during Intro to Painting Class really clicked for me; I might recommend it depending on the topic. (wish there had been more time). Honestly, the color theory lesson during Intro to Painting Class really clicked for me, the organizers ran things smoothly even with a big crowd!",8/3/2023 11:08,1133,830,Mentorship Program,4/26/2023,,,,
1134,nora.white49@community.org,Nora,White,12/23/2011 0:00,participant,801-880-6409,Ogden,UT,84972,UVU,Both,,,,,,,1134,6,Data Science Study Group,12/7/2022 10:00,12/7/2022 12:00,Art Studio 2,100,11/30/2022 10:00,1134,684,765,attended,1,7/3/2024 10:07,6/8/2024 10:00,1134,1514,5,3,4,5,4.25,Promoter,"Honestly, the robot build during Data Science Study Group really clicked for me, the organizers ran things smoothly even with a big crowd; I might recommend it depending on the topic. I met people who want to collaborate on projects, the web dev sprint during Data Science Study Group really clicked for me  which surprised me in a good way. The mentors were down-to-earth and answered real questions, the data activity during Data Science Study Group really clicked for me; It was useful overall.",5/10/2024 8:10,1134,831,BA in Studio Arts,9/29/2028,,,,
1135,claire.lopez76@community.org,Claire,Lopez,4/9/2004 0:00,participant,801-464-6576,Sandy,UT,84364,Startup Lab,Both,,,,,,,1135,6,Data Science Study Group,12/28/2022 10:00,12/28/2022 12:00,Art Studio 2,100,12/21/2022 10:00,1135,685,766,cancelled,0,,10/26/2021 10:00,1135,1516,5,4,5,5,4.75,Promoter,"If I'm being honest, the robot build during Web Dev Bootcamp Night really clicked for me, the pacing made complex ideas feel doable  especially for beginners. The web dev sprint during Web Dev Bootcamp Night really clicked for me, I met people who want to collaborate on projects; This pushed me to apply for a related program.  which surprised me in a good way!",6/22/2025 2:10,1135,832,Published Project,8/7/2025,,,,
1136,paisley.martin81@learners.net,Paisley,Martin,1/28/2005 0:00,participant,801-938-4155,West Jordan,UT,84124,East Ridge Middle,Both,,,,,,,1136,6,Data Science Study Group,1/4/2023 10:00,1/4/2023 12:00,Art Studio 2,100,12/28/2022 10:00,1136,686,190,attended,1,9/15/2023 10:09,9/4/2023 10:00,1136,1517,4,4,3,4,3.75,Passive,"At first, I knew parts of it already, but I still learned something, and the robot build was helpful during Monthly Coding Club! By the end, not every topic applied to me, but I took notes for later, and the coding challenges was helpful during Monthly Coding Club. I'm curious to see how the next session improves.",4/16/2024 8:28,1136,833,Web Development Certificate,8/3/2027,,,,
1137,charlotte.martinez87@studentmail.org,Charlotte,Martinez,7/8/2010 0:00,participant,801-454-2940,Murray,UT,84088,Retail Store,Arts,,,,,,,1137,6,Data Science Study Group,1/11/2023 10:00,1/11/2023 12:00,Ella Rises HQ,100,1/4/2023 10:00,1137,686,724,attended,1,12/20/2022 10:14,11/27/2022 10:00,1137,1520,5,4,4,5,4.5,Promoter,"In my opinion, the pacing made complex ideas feel doable, the Python lab during Robotics Lab Saturday really clicked for me. I met people who want to collaborate on projects, the robot build during Robotics Lab Saturday really clicked for me. The coding challenges during Robotics Lab Saturday really clicked for me, I left with actionable next steps; I left energized to keep learning.",11/18/2023 17:29,1137,834,Web Development Certificate,8/3/2027,,,,
1138,theodore.davis103@studentmail.org,Theodore,Davis,5/31/2009 0:00,participant,801-933-5781,Spanish Fork,UT,84956,Art Studio,Arts,,,,,,,1138,6,Data Science Study Group,1/18/2023 10:00,1/18/2023 12:00,Art Studio 2,100,1/11/2023 10:00,1138,686,767,attended,1,7/2/2024 10:25,6/21/2024 10:00,1138,1521,4,4,4,5,4.25,Promoter,"At first, there were concrete examples I can reuse at school, the sketch warmups during Intro to Painting Class really clicked for me; It was useful overall. The color theory lesson during Intro to Painting Class really clicked for me, I met people who want to collaborate on projects; I'm curious to see how the next session improves.",3/11/2022 19:01,1138,835,Web Development Certificate,8/3/2027,,,,
1139,levi.anderson146@ellarises.org,Levi,Anderson,7/30/2000 0:00,participant,801-769-7022,Draper,UT,84866,Retail Store,Arts,,,,,,,1139,6,Data Science Study Group,2/8/2023 10:00,2/8/2023 12:00,Community Center Room A,100,2/1/2023 10:00,1139,687,566,attended,1,9/6/2022 10:22,8/22/2022 10:00,1139,1522,4,3,5,5,4.25,Promoter,"The resume clinic during Girls in STEAM Mentoring really clicked for me, the organizers ran things smoothly even with a big crowd; I'd attend again with a clearer agenda. (wish there had been more time). The resume clinic during Girls in STEAM Mentoring really clicked for me, the mentors were down-to-earth and answered real questions; It was useful overall.  especially for beginners. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the pacing made complex ideas feel doable.",10/5/2022 0:12,1139,836,Competition Award,8/8/2024,,,,
1140,elijah.hernandez196@community.org,Elijah,Hernandez,10/16/2011 0:00,participant,801-243-6776,Draper,UT,84458,SLCC,Arts,,,,,,,1140,6,Data Science Study Group,2/22/2023 10:00,2/22/2023 12:00,Virtual Zoom,100,2/15/2023 10:00,1140,688,768,attended,1,12/6/2024 10:18,11/27/2024 10:00,1140,1525,5,4,4,5,4.5,Promoter,"I didn't expect this, but, I met people who want to collaborate on projects, the mentor roundtable during Leadership Circle Meetup really clicked for me; This was absolutely worth the time. The resume clinic during Leadership Circle Meetup really clicked for me, I met people who want to collaborate on projects. To be fair, the panel Q&A during Leadership Circle Meetup really clicked for me, the mentors were down-to-earth and answered real questions; I'd come again and bring a classmate next time!",2/16/2024 8:05,1140,837,Middle School Diploma,1/19/2024,,,,
1141,aurora.young202@studentmail.org,Aurora,Young,11/15/2001 0:00,participant,801-275-8406,Logan,UT,84139,Startup Lab,Both,,,,,,,1141,6,Data Science Study Group,3/8/2023 10:00,3/8/2023 12:00,Community Center Room A,100,3/1/2023 10:00,1141,688,769,attended,1,11/7/2021 10:19,10/29/2021 10:00,1141,1526,5,4,4,5,4.5,Promoter,"I left with actionable next steps, the mentor roundtable during Mentor Office Hours really clicked for me; I'd definitely recommend this to a friend!",12/19/2022 20:00,1141,838,Middle School Diploma,2/14/2025,,,,
1142,chloe.hernandez209@learners.net,Chloe,Hernandez,10/9/1999 0:00,participant,801-731-5653,West Jordan,UT,84355,BYU,STEM,,,,,,,1142,6,Data Science Study Group,3/15/2023 10:00,3/15/2023 12:00,Community Center Room A,100,3/8/2023 10:00,1142,688,770,attended,1,2/25/2024 10:24,2/23/2024 10:00,1142,1528,5,5,5,5,5,Promoter,"There were concrete examples I can reuse at school, the panel Q&A during Girls in STEAM Mentoring really clicked for me! I didn't expect this, but, the mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me. In my opinion, the panel Q&A during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together. The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, there were concrete examples I can reuse at school.",5/31/2023 20:13,1142,839,Middle School Diploma,2/14/2025,,,,
1143,benjamin.hill249@learners.net,Benjamin,Hill,12/27/2014 0:00,participant,801-762-8714,Taylorsville,UT,84719,Cafe Rio,Both,,,,,,,1143,6,Data Science Study Group,4/12/2023 10:00,4/12/2023 12:00,Community Center Room A,100,4/5/2023 10:00,1143,689,637,attended,1,2/2/2025 10:04,1/28/2025 10:00,1143,1529,4,5,5,5,4.75,Promoter,"There were concrete examples I can reuse at school, the robot build during Web Dev Bootcamp Night really clicked for me; This pushed me to apply for a related program.  next time I'd bring a friend. By the end, there were concrete examples I can reuse at school, the web dev sprint during Web Dev Bootcamp Night really clicked for me; I'd come again and bring a classmate next time.",5/20/2023 14:03,1143,840,Middle School Diploma,2/14/2025,,,,
1144,addison.martinez361@ellarises.org,Addison,Martinez,10/8/2005 0:00,participant,801-438-9872,Taylorsville,UT,84025,Tech Apprenticeship,Both,,,,,,,1144,6,Data Science Study Group,5/10/2023 10:00,5/10/2023 12:00,Virtual Zoom,100,5/3/2023 10:00,1144,690,771,attended,1,2/15/2024 10:09,1/29/2024 10:00,1144,1530,5,4,4,5,4.5,Promoter,"I didn't expect this, but, the mentors were down-to-earth and answered real questions, the goal-setting exercise during Mentor Office Hours really clicked for me  which surprised me in a good way. In my opinion, I left with actionable next steps, the networking breakouts during Mentor Office Hours really clicked for me. In my opinion, the panel Q&A during Mentor Office Hours really clicked for me, the pacing made complex ideas feel doable; This pushed me to apply for a related program.",4/14/2025 16:14,1144,841,Middle School Diploma,2/14/2025,,,,
1145,sofia.gonzalez372@community.org,Sofia,Gonzalez,1/23/2011 0:00,participant,801-845-2376,Draper,UT,84703,Local Library,Arts,,,,,,,1145,6,Data Science Study Group,5/17/2023 10:00,5/17/2023 12:00,Ella Rises HQ,100,5/10/2023 10:00,1145,690,499,attended,1,12/7/2021 10:07,12/6/2021 10:00,1145,1531,4,5,5,5,4.75,Promoter,"The mentors were down-to-earth and answered real questions, the mentor roundtable during Girls in STEAM Mentoring really clicked for me; This pushed me to apply for a related program. I didn't expect this, but, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, I left with actionable next steps; I'd come again and bring a classmate next time! To be fair, the resume clinic during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected  especially for beginners! The networking breakouts during Girls in STEAM Mentoring really clicked for me, it boosted my confidence more than I expected; This was absolutely worth the time. (wish there had been more time).",7/6/2022 21:27,1145,842,Middle School Diploma,2/14/2025,,,,
1146,aaliyah.smith456@studentmail.org,Aaliyah,Smith,9/16/2007 0:00,participant,801-735-2560,Lehi,UT,84532,Tech Apprenticeship,Both,,,,,,,1146,6,Data Science Study Group,5/24/2023 10:00,5/24/2023 12:00,Community Center Room A,100,5/17/2023 10:00,1146,691,772,cancelled,0,,4/15/2025 10:00,1146,1532,4,4,5,4,4.25,Passive,"Overall, it boosted my confidence more than I expected, the sketch warmups during Monthly Art Studio Workshop really clicked for me  which surprised me in a good way! Overall, there were concrete examples I can reuse at school, the watercolor session during Monthly Art Studio Workshop really clicked for me; It was useful overall. (snacks were a plus)!",2/15/2024 13:17,1146,844,BS in Information Systems,7/15/2031,,,,
1147,charlotte.lopez491@learners.net,Charlotte,Lopez,2/22/2007 0:00,participant,801-433-5237,Ogden,UT,84589,SLCC,Arts,,,,,,,1147,6,Data Science Study Group,6/7/2023 10:00,6/7/2023 12:00,Art Studio 2,100,5/31/2023 10:00,1147,692,83,attended,1,4/23/2025 10:11,4/4/2025 10:00,1147,1533,5,4,4,5,4.5,Promoter,"At first, the organizers ran things smoothly even with a big crowd, the robot build during Web Dev Bootcamp Night really clicked for me! The data activity during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions. The data activity during Web Dev Bootcamp Night really clicked for me, it boosted my confidence more than I expected; I left energized to keep learning.",12/9/2023 8:04,1147,845,High School Diploma,4/4/2025,,,,
1148,scarlett.white507@community.org,Scarlett,White,1/1/2001 0:00,participant,801-990-5767,West Jordan,UT,84913,Mountain View High,Both,,,,,,,1148,6,Data Science Study Group,7/5/2023 10:00,7/5/2023 12:00,Art Studio 2,100,6/28/2023 10:00,1148,693,682,attended,1,5/15/2023 10:09,4/22/2023 10:00,1148,1534,3,4,3,5,3.75,Promoter,"In my opinion, the room was a bit crowded, yet the content landed, and the networking breakouts was helpful during Girls in STEAM Mentoring. I knew parts of it already, but I still learned something, and the resume clinic was helpful during Girls in STEAM Mentoring. It was useful overall.",3/5/2025 13:19,1148,846,High School Diploma,4/4/2025,,,,
1149,stella.sanchez537@community.org,Stella,Sanchez,1/9/2000 0:00,participant,801-215-2124,Sandy,UT,84531,Cafe Rio,Arts,,,,,,,1149,6,Data Science Study Group,7/19/2023 10:00,7/19/2023 12:00,Ella Rises HQ,100,7/12/2023 10:00,1149,694,352,attended,1,4/19/2022 10:22,4/9/2022 10:00,1149,1535,4,5,5,5,4.75,Promoter,"The robot build during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions. From my perspective, the robot build during Web Dev Bootcamp Night really clicked for me, the mentors were down-to-earth and answered real questions!",1/8/2022 17:20,1149,847,IT Support Certificate,7/22/2025,,,,
1150,victoria.anderson542@learners.net,Victoria,Anderson,1/6/2010 0:00,participant,801-561-9462,Taylorsville,UT,84979,Westview High,Both,,,,,,,1150,6,Data Science Study Group,7/26/2023 10:00,7/26/2023 12:00,Community Center Room A,100,7/19/2023 10:00,1150,695,773,attended,1,12/25/2022 10:18,12/19/2022 10:00,1150,1536,5,4,5,4,4.5,Passive,"The goal-setting exercise during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects! If I'm being honest, the goal-setting exercise during Girls in STEAM Mentoring really clicked for me, the hands-on segment tied everything together. The networking breakouts during Girls in STEAM Mentoring really clicked for me, I met people who want to collaborate on projects!",6/21/2023 16:09,1150,848,Internship,12/27/2022,,,,
1151,elijah.miller601@studentmail.org,Elijah,Miller,7/27/2005 0:00,participant,801-611-9268,Orem,UT,84564,Tech Apprenticeship,STEM,,,,,,,1151,6,Data Science Study Group,8/2/2023 10:00,8/2/2023 12:00,Virtual Zoom,100,7/26/2023 10:00,1151,696,774,cancelled,0,,4/5/2022 10:00,1151,1537,5,5,4,5,4.75,Promoter,"There were concrete examples I can reuse at school, the mentor roundtable during Mentor Office Hours really clicked for me (wish there had been more time). Surprisingly, I left with actionable next steps, the goal-setting exercise during Mentor Office Hours really clicked for me; I left energized to keep learning! The panel Q&A during Mentor Office Hours really clicked for me, it boosted my confidence more than I expected; I'd come again and bring a classmate next time.",11/3/2025 7:15,1151,849,Internship,12/27/2022,,,,
1152,madison.hill634@studentmail.org,Madison,Hill,10/14/1999 0:00,participant,801-226-6886,West Jordan,UT,84704,Art Studio,Arts,,,,,,,1152,6,Data Science Study Group,9/6/2023 10:00,9/6/2023 12:00,Local Library,100,8/30/2023 10:00,1152,696,365,cancelled,0,,3/3/2023 10:00,1152,1539,4,4,4,5,4.25,Promoter,"Honestly, the mixed-media project during Intro to Painting Class really clicked for me, I left with actionable next steps; I'd attend again with a clearer agenda. Surprisingly, the mentors were down-to-earth and answered real questions, the gallery walk during Intro to Painting Class really clicked for me; It was useful overall. (wish there had been more time). Surprisingly, there were concrete examples I can reuse at school, the mixed-media project during Intro to Painting Class really clicked for me; It was useful overall.",6/28/2024 15:10,1152,850,Internship,12/27/2022,,,,
